sIP,dIP,sPort,dPort,protocol,packets,bytes,flags,sTime,duration,eTime,sensor
10.10.224.2,10.10.102.3,1443,37699,6,1,40,RA,2014/12/04T00:05:46.778,0.000,2014/12/04T00:05:46.778,?
10.10.224.2,10.10.102.3,9943,37699,6,1,40,RA,2014/12/04T00:05:46.778,0.000,2014/12/04T00:05:46.778,?
10.10.224.2,10.10.102.3,14000,37699,6,1,40,RA,2014/12/04T00:05:46.778,0.000,2014/12/04T00:05:46.778,?
10.10.224.2,10.10.102.3,5560,37699,6,1,40,RA,2014/12/04T00:05:46.778,0.000,2014/12/04T00:05:46.778,?
10.10.224.2,10.10.102.3,1070,37699,6,1,40,RA,2014/12/04T00:05:46.778,0.000,2014/12/04T00:05:46.778,?
10.10.224.2,10.10.102.3,4279,37699,6,1,40,RA,2014/12/04T00:05:46.778,0.000,2014/12/04T00:05:46.778,?
10.10.224.2,10.10.102.3,8600,37699,6,1,40,RA,2014/12/04T00:05:46.778,0.000,2014/12/04T00:05:46.778,?
10.10.102.3,10.10.224.2,37699,1028,6,1,40,R,2014/12/04T00:05:46.779,0.000,2014/12/04T00:05:46.779,?
10.10.224.2,10.10.102.3,1322,37699,6,1,40,RA,2014/12/04T00:05:46.779,0.000,2014/12/04T00:05:46.779,?
10.10.102.3,10.10.224.2,37699,5269,6,1,44,S,2014/12/04T00:05:46.782,0.000,2014/12/04T00:05:46.782,?
10.10.102.3,10.10.224.2,37699,10617,6,1,44,S,2014/12/04T00:05:46.782,0.000,2014/12/04T00:05:46.782,?
10.10.102.3,10.10.224.2,37699,5859,6,1,44,S,2014/12/04T00:05:46.782,0.000,2014/12/04T00:05:46.782,?
10.10.102.3,10.10.224.2,37699,2047,6,1,44,S,2014/12/04T00:05:46.782,0.000,2014/12/04T00:05:46.782,?
10.10.102.3,10.10.224.2,37699,7,6,1,44,S,2014/12/04T00:05:46.782,0.000,2014/12/04T00:05:46.782,?
10.10.102.3,10.10.224.2,37699,7002,6,1,44,S,2014/12/04T00:05:46.782,0.000,2014/12/04T00:05:46.782,?
10.10.102.3,10.10.224.2,37699,50006,6,1,44,S,2014/12/04T00:05:46.782,0.000,2014/12/04T00:05:46.782,?
10.10.102.3,10.10.224.2,37699,726,6,1,44,S,2014/12/04T00:05:46.782,0.000,2014/12/04T00:05:46.782,?
10.10.102.3,10.10.224.2,37699,8009,6,1,44,S,2014/12/04T00:05:46.782,0.000,2014/12/04T00:05:46.782,?
10.10.102.3,10.10.224.2,37699,62078,6,1,44,S,2014/12/04T00:05:46.782,0.000,2014/12/04T00:05:46.782,?
10.10.102.3,10.10.224.2,37699,11967,6,1,44,S,2014/12/04T00:05:46.782,0.000,2014/12/04T00:05:46.782,?
10.10.102.3,10.10.224.2,37699,711,6,1,44,S,2014/12/04T00:05:46.783,0.000,2014/12/04T00:05:46.783,?
10.10.102.3,10.10.224.2,37699,8000,6,1,44,S,2014/12/04T00:05:46.783,0.000,2014/12/04T00:05:46.783,?
10.10.102.3,10.10.224.2,37699,6567,6,1,44,S,2014/12/04T00:05:46.783,0.000,2014/12/04T00:05:46.783,?
10.10.102.3,10.10.224.2,37699,5666,6,1,44,S,2014/12/04T00:05:46.783,0.000,2014/12/04T00:05:46.783,?
10.10.102.3,10.10.224.2,37699,1687,6,1,44,S,2014/12/04T00:05:46.783,0.000,2014/12/04T00:05:46.783,?
10.10.102.3,10.10.224.2,37699,28201,6,1,44,S,2014/12/04T00:05:46.783,0.000,2014/12/04T00:05:46.783,?
10.10.102.3,10.10.224.2,37699,306,6,1,44,S,2014/12/04T00:05:46.783,0.000,2014/12/04T00:05:46.783,?
10.10.102.3,10.10.224.2,37699,48080,6,1,44,S,2014/12/04T00:05:46.783,0.000,2014/12/04T00:05:46.783,?
10.10.102.3,10.10.224.2,37699,18040,6,1,44,S,2014/12/04T00:05:46.783,0.000,2014/12/04T00:05:46.783,?
10.10.102.3,10.10.224.2,37699,2034,6,1,44,S,2014/12/04T00:05:46.783,0.000,2014/12/04T00:05:46.783,?
10.10.102.3,10.10.224.2,37699,83,6,1,44,S,2014/12/04T00:05:46.783,0.000,2014/12/04T00:05:46.783,?
10.10.102.3,10.10.224.2,37699,3869,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,5902,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,2222,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,4224,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,9290,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,425,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,2702,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,416,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,32780,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,9091,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.224.2,10.10.102.3,5269,37699,6,1,40,RA,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.224.2,10.10.102.3,10617,37699,6,1,40,RA,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,6123,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,55600,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,389,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,49165,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,3800,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,1035,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,50636,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,800,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,6025,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.224.2,10.10.102.3,5859,37699,6,1,40,RA,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,8181,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.224.2,10.10.102.3,2047,37699,6,1,40,RA,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.102.3,10.10.224.2,37699,2045,6,1,44,S,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.224.2,10.10.102.3,7,37699,6,1,40,RA,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.224.2,10.10.102.3,7002,37699,6,1,40,RA,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.224.2,10.10.102.3,50006,37699,6,1,40,RA,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.224.2,10.10.102.3,726,37699,6,1,40,RA,2014/12/04T00:05:46.784,0.000,2014/12/04T00:05:46.784,?
10.10.224.2,10.10.102.3,8009,37699,6,1,40,RA,2014/12/04T00:05:46.785,0.000,2014/12/04T00:05:46.785,?
10.10.224.2,10.10.102.3,62078,37699,6,1,40,RA,2014/12/04T00:05:46.785,0.000,2014/12/04T00:05:46.785,?
10.10.224.2,10.10.102.3,11967,37699,6,1,40,RA,2014/12/04T00:05:46.785,0.000,2014/12/04T00:05:46.785,?
10.10.224.2,10.10.102.3,711,37699,6,1,40,RA,2014/12/04T00:05:46.785,0.000,2014/12/04T00:05:46.785,?
10.10.224.2,10.10.102.3,8000,37699,6,1,44,SA,2014/12/04T00:05:46.785,0.000,2014/12/04T00:05:46.785,?
10.10.224.2,10.10.102.3,6567,37699,6,1,40,RA,2014/12/04T00:05:46.785,0.000,2014/12/04T00:05:46.785,?
10.10.224.2,10.10.102.3,5666,37699,6,1,40,RA,2014/12/04T00:05:46.785,0.000,2014/12/04T00:05:46.785,?
10.10.224.2,10.10.102.3,1687,37699,6,1,40,RA,2014/12/04T00:05:46.785,0.000,2014/12/04T00:05:46.785,?
10.10.102.3,10.10.224.2,37699,5002,6,1,44,S,2014/12/04T00:05:46.785,0.000,2014/12/04T00:05:46.785,?
10.10.102.3,10.10.224.2,37699,3737,6,1,44,S,2014/12/04T00:05:46.785,0.000,2014/12/04T00:05:46.785,?
10.10.102.3,10.10.224.2,37699,3476,6,1,44,S,2014/12/04T00:05:46.785,0.000,2014/12/04T00:05:46.785,?
10.10.102.3,10.10.224.2,37699,2065,6,1,44,S,2014/12/04T00:05:46.785,0.000,2014/12/04T00:05:46.785,?
10.10.102.3,10.10.224.2,37699,14441,6,1,44,S,2014/12/04T00:05:46.785,0.000,2014/12/04T00:05:46.785,?
10.10.102.3,10.10.224.2,37699,90,6,1,44,S,2014/12/04T00:05:46.785,0.000,2014/12/04T00:05:46.785,?
10.10.102.3,10.10.224.2,37699,10180,6,1,44,S,2014/12/04T00:05:46.785,0.000,2014/12/04T00:05:46.785,?
10.10.224.2,10.10.102.3,28201,37699,6,1,40,RA,2014/12/04T00:05:46.785,0.000,2014/12/04T00:05:46.785,?
10.10.224.2,10.10.102.3,306,37699,6,1,40,RA,2014/12/04T00:05:46.785,0.000,2014/12/04T00:05:46.785,?
10.10.224.2,10.10.102.3,48080,37699,6,1,40,RA,2014/12/04T00:05:46.785,0.000,2014/12/04T00:05:46.785,?
10.10.224.2,10.10.102.3,18040,37699,6,1,40,RA,2014/12/04T00:05:46.786,0.000,2014/12/04T00:05:46.786,?
10.10.224.2,10.10.102.3,2034,37699,6,1,40,RA,2014/12/04T00:05:46.786,0.000,2014/12/04T00:05:46.786,?
10.10.224.2,10.10.102.3,83,37699,6,1,40,RA,2014/12/04T00:05:46.786,0.000,2014/12/04T00:05:46.786,?
10.10.224.2,10.10.102.3,3869,37699,6,1,40,RA,2014/12/04T00:05:46.786,0.000,2014/12/04T00:05:46.786,?
10.10.224.2,10.10.102.3,5902,37699,6,1,40,RA,2014/12/04T00:05:46.786,0.000,2014/12/04T00:05:46.786,?
10.10.224.2,10.10.102.3,2222,37699,6,1,40,RA,2014/12/04T00:05:46.786,0.000,2014/12/04T00:05:46.786,?
10.10.224.2,10.10.102.3,4224,37699,6,1,40,RA,2014/12/04T00:05:46.786,0.000,2014/12/04T00:05:46.786,?
10.10.224.2,10.10.102.3,9290,37699,6,1,40,RA,2014/12/04T00:05:46.786,0.000,2014/12/04T00:05:46.786,?
10.10.224.2,10.10.102.3,425,37699,6,1,40,RA,2014/12/04T00:05:46.786,0.000,2014/12/04T00:05:46.786,?
10.10.224.2,10.10.102.3,2702,37699,6,1,40,RA,2014/12/04T00:05:46.786,0.000,2014/12/04T00:05:46.786,?
10.10.224.2,10.10.102.3,416,37699,6,1,40,RA,2014/12/04T00:05:46.786,0.000,2014/12/04T00:05:46.786,?
10.10.224.2,10.10.102.3,32780,37699,6,1,40,RA,2014/12/04T00:05:46.786,0.000,2014/12/04T00:05:46.786,?
10.10.224.2,10.10.102.3,9091,37699,6,1,40,RA,2014/12/04T00:05:46.787,0.000,2014/12/04T00:05:46.787,?
10.10.224.2,10.10.102.3,6123,37699,6,1,40,RA,2014/12/04T00:05:46.787,0.000,2014/12/04T00:05:46.787,?
10.10.224.2,10.10.102.3,55600,37699,6,1,40,RA,2014/12/04T00:05:46.787,0.000,2014/12/04T00:05:46.787,?
10.10.224.2,10.10.102.3,389,37699,6,1,40,RA,2014/12/04T00:05:46.787,0.000,2014/12/04T00:05:46.787,?
10.10.224.2,10.10.102.3,49165,37699,6,1,40,RA,2014/12/04T00:05:46.787,0.000,2014/12/04T00:05:46.787,?
10.10.224.2,10.10.102.3,3800,37699,6,1,40,RA,2014/12/04T00:05:46.787,0.000,2014/12/04T00:05:46.787,?
10.10.224.2,10.10.102.3,1035,37699,6,1,40,RA,2014/12/04T00:05:46.787,0.000,2014/12/04T00:05:46.787,?
10.10.224.2,10.10.102.3,50636,37699,6,1,40,RA,2014/12/04T00:05:46.787,0.000,2014/12/04T00:05:46.787,?
10.10.224.2,10.10.102.3,800,37699,6,1,40,RA,2014/12/04T00:05:46.788,0.000,2014/12/04T00:05:46.788,?
10.10.224.2,10.10.102.3,6025,37699,6,1,40,RA,2014/12/04T00:05:46.788,0.000,2014/12/04T00:05:46.788,?
10.10.224.2,10.10.102.3,8181,37699,6,1,40,RA,2014/12/04T00:05:46.788,0.000,2014/12/04T00:05:46.788,?
10.10.224.2,10.10.102.3,2045,37699,6,1,40,RA,2014/12/04T00:05:46.788,0.000,2014/12/04T00:05:46.788,?
10.10.224.2,10.10.102.3,5002,37699,6,1,40,RA,2014/12/04T00:05:46.788,0.000,2014/12/04T00:05:46.788,?
10.10.224.2,10.10.102.3,3737,37699,6,1,40,RA,2014/12/04T00:05:46.788,0.000,2014/12/04T00:05:46.788,?
10.10.224.2,10.10.102.3,3476,37699,6,1,40,RA,2014/12/04T00:05:46.788,0.000,2014/12/04T00:05:46.788,?
10.10.224.2,10.10.102.3,2065,37699,6,1,40,RA,2014/12/04T00:05:46.788,0.000,2014/12/04T00:05:46.788,?
10.10.102.3,10.10.224.2,37699,8000,6,1,40,R,2014/12/04T00:05:46.788,0.000,2014/12/04T00:05:46.788,?
10.10.224.2,10.10.102.3,14441,37699,6,1,40,RA,2014/12/04T00:05:46.788,0.000,2014/12/04T00:05:46.788,?
10.10.224.2,10.10.102.3,90,37699,6,1,40,RA,2014/12/04T00:05:46.788,0.000,2014/12/04T00:05:46.788,?
10.10.224.2,10.10.102.3,10180,37699,6,1,40,RA,2014/12/04T00:05:46.788,0.000,2014/12/04T00:05:46.788,?
10.10.102.3,10.10.224.2,37699,27353,6,1,44,S,2014/12/04T00:05:46.792,0.000,2014/12/04T00:05:46.792,?
10.10.102.3,10.10.224.2,37699,9011,6,1,44,S,2014/12/04T00:05:46.792,0.000,2014/12/04T00:05:46.792,?
10.10.102.3,10.10.224.2,37699,5060,6,1,44,S,2014/12/04T00:05:46.792,0.000,2014/12/04T00:05:46.792,?
10.10.102.3,10.10.224.2,37699,4242,6,1,44,S,2014/12/04T00:05:46.792,0.000,2014/12/04T00:05:46.792,?
10.10.102.3,10.10.224.2,37699,5414,6,1,44,S,2014/12/04T00:05:46.792,0.000,2014/12/04T00:05:46.792,?
10.10.102.3,10.10.224.2,37699,52869,6,1,44,S,2014/12/04T00:05:46.792,0.000,2014/12/04T00:05:46.792,?
10.10.102.3,10.10.224.2,37699,31337,6,1,44,S,2014/12/04T00:05:46.792,0.000,2014/12/04T00:05:46.792,?
10.10.102.3,10.10.224.2,37699,9594,6,1,44,S,2014/12/04T00:05:46.792,0.000,2014/12/04T00:05:46.792,?
10.10.102.3,10.10.224.2,37699,3324,6,1,44,S,2014/12/04T00:05:46.793,0.000,2014/12/04T00:05:46.793,?
10.10.102.3,10.10.224.2,37699,3784,6,1,44,S,2014/12/04T00:05:46.793,0.000,2014/12/04T00:05:46.793,?
10.10.102.3,10.10.224.2,37699,1521,6,1,44,S,2014/12/04T00:05:46.793,0.000,2014/12/04T00:05:46.793,?
10.10.102.3,10.10.224.2,37699,15660,6,1,44,S,2014/12/04T00:05:46.793,0.000,2014/12/04T00:05:46.793,?
10.10.102.3,10.10.224.2,37699,8899,6,1,44,S,2014/12/04T00:05:46.793,0.000,2014/12/04T00:05:46.793,?
10.10.102.3,10.10.224.2,37699,58080,6,1,44,S,2014/12/04T00:05:46.793,0.000,2014/12/04T00:05:46.793,?
10.10.102.3,10.10.224.2,37699,2099,6,1,44,S,2014/12/04T00:05:46.793,0.000,2014/12/04T00:05:46.793,?
10.10.102.3,10.10.224.2,37699,8180,6,1,44,S,2014/12/04T00:05:46.793,0.000,2014/12/04T00:05:46.793,?
10.10.102.3,10.10.224.2,37699,2638,6,1,44,S,2014/12/04T00:05:46.793,0.000,2014/12/04T00:05:46.793,?
10.10.224.2,10.10.102.3,27353,37699,6,1,40,RA,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,5999,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,2046,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,9102,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,9876,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,5009,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,2811,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,4998,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,9917,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,7496,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.224.2,10.10.102.3,9011,37699,6,1,40,RA,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.224.2,10.10.102.3,5060,37699,6,1,40,RA,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.224.2,10.10.102.3,4242,37699,6,1,40,RA,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.224.2,10.10.102.3,5414,37699,6,1,40,RA,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.224.2,10.10.102.3,52869,37699,6,1,40,RA,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.224.2,10.10.102.3,31337,37699,6,1,40,RA,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.224.2,10.10.102.3,9594,37699,6,1,40,RA,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.224.2,10.10.102.3,3324,37699,6,1,40,RA,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,32784,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,65129,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,20,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,1300,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,3826,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,8300,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,3814,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,7921,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,16012,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,35500,6,1,44,S,2014/12/04T00:05:46.794,0.000,2014/12/04T00:05:46.794,?
10.10.102.3,10.10.224.2,37699,524,6,1,44,S,2014/12/04T00:05:46.795,0.000,2014/12/04T00:05:46.795,?
10.10.102.3,10.10.224.2,37699,1287,6,1,44,S,2014/12/04T00:05:46.795,0.000,2014/12/04T00:05:46.795,?
10.10.102.3,10.10.224.2,37699,2179,6,1,44,S,2014/12/04T00:05:46.795,0.000,2014/12/04T00:05:46.795,?
10.10.224.2,10.10.102.3,3784,37699,6,1,40,RA,2014/12/04T00:05:46.795,0.000,2014/12/04T00:05:46.795,?
10.10.102.3,10.10.224.2,37699,8800,6,1,44,S,2014/12/04T00:05:46.795,0.000,2014/12/04T00:05:46.795,?
10.10.224.2,10.10.102.3,1521,37699,6,1,40,RA,2014/12/04T00:05:46.795,0.000,2014/12/04T00:05:46.795,?
10.10.224.2,10.10.102.3,15660,37699,6,1,40,RA,2014/12/04T00:05:46.795,0.000,2014/12/04T00:05:46.795,?
10.10.102.3,10.10.224.2,37699,2040,6,1,44,S,2014/12/04T00:05:46.795,0.000,2014/12/04T00:05:46.795,?
10.10.224.2,10.10.102.3,8899,37699,6,1,40,RA,2014/12/04T00:05:46.795,0.000,2014/12/04T00:05:46.795,?
10.10.102.3,10.10.224.2,37699,32773,6,1,44,S,2014/12/04T00:05:46.795,0.000,2014/12/04T00:05:46.795,?
10.10.224.2,10.10.102.3,58080,37699,6,1,40,RA,2014/12/04T00:05:46.795,0.000,2014/12/04T00:05:46.795,?
10.10.102.3,10.10.224.2,37699,5631,6,1,44,S,2014/12/04T00:05:46.795,0.000,2014/12/04T00:05:46.795,?
10.10.224.2,10.10.102.3,2099,37699,6,1,40,RA,2014/12/04T00:05:46.795,0.000,2014/12/04T00:05:46.795,?
10.10.102.3,10.10.224.2,37699,5405,6,1,44,S,2014/12/04T00:05:46.795,0.000,2014/12/04T00:05:46.795,?
10.10.102.3,10.10.224.2,37699,4,6,1,44,S,2014/12/04T00:05:46.795,0.000,2014/12/04T00:05:46.795,?
10.10.102.3,10.10.224.2,37699,783,6,1,44,S,2014/12/04T00:05:46.795,0.000,2014/12/04T00:05:46.795,?
10.10.102.3,10.10.224.2,37699,1107,6,1,44,S,2014/12/04T00:05:46.795,0.000,2014/12/04T00:05:46.795,?
10.10.102.3,10.10.224.2,37699,3766,6,1,44,S,2014/12/04T00:05:46.796,0.000,2014/12/04T00:05:46.796,?
10.10.102.3,10.10.224.2,37699,33354,6,1,44,S,2014/12/04T00:05:46.796,0.000,2014/12/04T00:05:46.796,?
10.10.102.3,10.10.224.2,37699,8994,6,1,44,S,2014/12/04T00:05:46.796,0.000,2014/12/04T00:05:46.796,?
10.10.224.2,10.10.102.3,8180,37699,6,1,40,RA,2014/12/04T00:05:46.796,0.000,2014/12/04T00:05:46.796,?
10.10.224.2,10.10.102.3,2638,37699,6,1,40,RA,2014/12/04T00:05:46.796,0.000,2014/12/04T00:05:46.796,?
10.10.224.2,10.10.102.3,5999,37699,6,1,40,RA,2014/12/04T00:05:46.796,0.000,2014/12/04T00:05:46.796,?
10.10.224.2,10.10.102.3,2046,37699,6,1,40,RA,2014/12/04T00:05:46.796,0.000,2014/12/04T00:05:46.796,?
10.10.224.2,10.10.102.3,9102,37699,6,1,40,RA,2014/12/04T00:05:46.797,0.000,2014/12/04T00:05:46.797,?
10.10.224.2,10.10.102.3,9876,37699,6,1,40,RA,2014/12/04T00:05:46.797,0.000,2014/12/04T00:05:46.797,?
10.10.224.2,10.10.102.3,5009,37699,6,1,40,RA,2014/12/04T00:05:46.797,0.000,2014/12/04T00:05:46.797,?
10.10.224.2,10.10.102.3,2811,37699,6,1,40,RA,2014/12/04T00:05:46.797,0.000,2014/12/04T00:05:46.797,?
10.10.224.2,10.10.102.3,4998,37699,6,1,40,RA,2014/12/04T00:05:46.797,0.000,2014/12/04T00:05:46.797,?
10.10.224.2,10.10.102.3,9917,37699,6,1,40,RA,2014/12/04T00:05:46.797,0.000,2014/12/04T00:05:46.797,?
10.10.224.2,10.10.102.3,7496,37699,6,1,40,RA,2014/12/04T00:05:46.797,0.000,2014/12/04T00:05:46.797,?
10.10.224.2,10.10.102.3,32784,37699,6,1,40,RA,2014/12/04T00:05:46.797,0.000,2014/12/04T00:05:46.797,?
10.10.224.2,10.10.102.3,65129,37699,6,1,40,RA,2014/12/04T00:05:46.797,0.000,2014/12/04T00:05:46.797,?
10.10.224.2,10.10.102.3,20,37699,6,1,40,RA,2014/12/04T00:05:46.797,0.000,2014/12/04T00:05:46.797,?
10.10.224.2,10.10.102.3,1300,37699,6,1,40,RA,2014/12/04T00:05:46.797,0.000,2014/12/04T00:05:46.797,?
10.10.224.2,10.10.102.3,3826,37699,6,1,40,RA,2014/12/04T00:05:46.797,0.000,2014/12/04T00:05:46.797,?
10.10.224.2,10.10.102.3,8300,37699,6,1,40,RA,2014/12/04T00:05:46.797,0.000,2014/12/04T00:05:46.797,?
10.10.224.2,10.10.102.3,3814,37699,6,1,40,RA,2014/12/04T00:05:46.797,0.000,2014/12/04T00:05:46.797,?
10.10.224.2,10.10.102.3,7921,37699,6,1,40,RA,2014/12/04T00:05:46.797,0.000,2014/12/04T00:05:46.797,?
10.10.224.2,10.10.102.3,16012,37699,6,1,40,RA,2014/12/04T00:05:46.797,0.000,2014/12/04T00:05:46.797,?
10.10.224.2,10.10.102.3,35500,37699,6,1,40,RA,2014/12/04T00:05:46.797,0.000,2014/12/04T00:05:46.797,?
10.10.224.2,10.10.102.3,524,37699,6,1,40,RA,2014/12/04T00:05:46.798,0.000,2014/12/04T00:05:46.798,?
10.10.224.2,10.10.102.3,1287,37699,6,1,40,RA,2014/12/04T00:05:46.798,0.000,2014/12/04T00:05:46.798,?
10.10.224.2,10.10.102.3,2179,37699,6,1,40,RA,2014/12/04T00:05:46.798,0.000,2014/12/04T00:05:46.798,?
10.10.224.2,10.10.102.3,8800,37699,6,1,40,RA,2014/12/04T00:05:46.798,0.000,2014/12/04T00:05:46.798,?
10.10.224.2,10.10.102.3,2040,37699,6,1,40,RA,2014/12/04T00:05:46.798,0.000,2014/12/04T00:05:46.798,?
10.10.224.2,10.10.102.3,32773,37699,6,1,40,RA,2014/12/04T00:05:46.798,0.000,2014/12/04T00:05:46.798,?
10.10.224.2,10.10.102.3,5631,37699,6,1,40,RA,2014/12/04T00:05:46.798,0.000,2014/12/04T00:05:46.798,?
10.10.224.2,10.10.102.3,5405,37699,6,1,40,RA,2014/12/04T00:05:46.798,0.000,2014/12/04T00:05:46.798,?
10.10.224.2,10.10.102.3,4,37699,6,1,40,RA,2014/12/04T00:05:46.798,0.000,2014/12/04T00:05:46.798,?
10.10.224.2,10.10.102.3,783,37699,6,1,40,RA,2014/12/04T00:05:46.798,0.000,2014/12/04T00:05:46.798,?
10.10.224.2,10.10.102.3,1107,37699,6,1,40,RA,2014/12/04T00:05:46.798,0.000,2014/12/04T00:05:46.798,?
10.10.224.2,10.10.102.3,3766,37699,6,1,40,RA,2014/12/04T00:05:46.798,0.000,2014/12/04T00:05:46.798,?
10.10.224.2,10.10.102.3,33354,37699,6,1,40,RA,2014/12/04T00:05:46.798,0.000,2014/12/04T00:05:46.798,?
10.10.224.2,10.10.102.3,8994,37699,6,1,40,RA,2014/12/04T00:05:46.798,0.000,2014/12/04T00:05:46.798,?
